task_id,account_id,project_id,created_by_user_id,assignee_user_id,task_status,priority,has_blocker,created_at_utc,start_at_utc,due_at_utc,completed_at_utc
tsk_000146,acc_0001,prj_00008,usr_00009,usr_00002,backlog,medium,False,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_000147,acc_0001,prj_00008,usr_00005,usr_00005,done,medium,False,2026-02-04 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-08 00:00:00+00:00
tsk_000148,acc_0001,prj_00008,usr_00004,usr_00003,backlog,medium,False,2026-01-13 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-29 00:00:00+00:00,
tsk_000149,acc_0001,prj_00008,usr_00003,usr_00009,backlog,low,False,2025-11-24 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-29 00:00:00+00:00,
tsk_000150,acc_0001,prj_00008,usr_00004,usr_00007,in_progress,high,False,2026-02-11 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_000151,acc_0001,prj_00008,usr_00001,,in_progress,medium,False,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_000152,acc_0001,prj_00008,usr_00008,usr_00009,done,high,False,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-23 00:00:00+00:00
tsk_000153,acc_0002,prj_00009,usr_00016,usr_00016,backlog,low,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,
tsk_000154,acc_0002,prj_00009,usr_00015,usr_00020,done,medium,True,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-15 00:00:00+00:00
tsk_000155,acc_0002,prj_00009,usr_00017,usr_00022,done,medium,True,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_000156,acc_0002,prj_00009,usr_00017,usr_00021,done,high,False,2026-02-11 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-14 00:00:00+00:00
tsk_000157,acc_0002,prj_00009,usr_00016,usr_00023,done,medium,False,2026-02-07 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00
tsk_000158,acc_0002,prj_00009,usr_00022,usr_00015,done,medium,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_000159,acc_0002,prj_00009,usr_00015,usr_00023,in_progress,low,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_000160,acc_0002,prj_00009,usr_00017,usr_00022,in_progress,medium,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_000161,acc_0002,prj_00009,usr_00018,usr_00019,done,medium,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_000162,acc_0002,prj_00009,usr_00019,usr_00016,done,high,False,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-28 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_000163,acc_0002,prj_00009,usr_00017,usr_00021,backlog,medium,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_000164,acc_0002,prj_00009,usr_00021,usr_00019,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_000165,acc_0002,prj_00009,usr_00022,usr_00019,backlog,medium,False,2026-02-12 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,
tsk_000166,acc_0002,prj_00009,usr_00021,usr_00022,in_progress,high,False,2026-02-08 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_000167,acc_0002,prj_00010,usr_00022,usr_00019,in_progress,medium,False,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-02-01 00:00:00+00:00,
tsk_000168,acc_0002,prj_00010,usr_00020,usr_00021,done,low,False,2026-02-07 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-02-10 00:00:00+00:00
tsk_000169,acc_0002,prj_00010,usr_00023,usr_00023,in_progress,medium,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_000170,acc_0002,prj_00010,usr_00023,usr_00022,done,medium,False,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-04 00:00:00+00:00
tsk_000171,acc_0002,prj_00010,usr_00017,usr_00016,backlog,medium,False,2026-02-07 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-21 00:00:00+00:00,
tsk_000172,acc_0002,prj_00010,usr_00022,usr_00020,backlog,medium,True,2026-01-02 00:00:00+00:00,2026-01-05 00:00:00+00:00,2026-01-12 00:00:00+00:00,
tsk_000173,acc_0002,prj_00010,usr_00015,usr_00021,done,medium,True,2025-11-29 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-12-04 00:00:00+00:00,2026-02-01 00:00:00+00:00
tsk_000174,acc_0002,prj_00010,usr_00022,,backlog,medium,False,2025-12-11 00:00:00+00:00,2025-12-14 00:00:00+00:00,2025-12-27 00:00:00+00:00,
tsk_000175,acc_0002,prj_00010,usr_00021,usr_00015,backlog,medium,False,2025-12-14 00:00:00+00:00,2025-12-17 00:00:00+00:00,2025-12-27 00:00:00+00:00,
tsk_000176,acc_0002,prj_00010,usr_00023,usr_00018,in_progress,low,False,2025-12-09 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-26 00:00:00+00:00,
tsk_000177,acc_0002,prj_00010,usr_00016,usr_00021,backlog,medium,True,2025-12-13 00:00:00+00:00,2025-12-13 00:00:00+00:00,2025-12-22 00:00:00+00:00,
tsk_000178,acc_0002,prj_00010,usr_00019,usr_00019,done,critical,False,2025-12-10 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-20 00:00:00+00:00,2025-12-27 00:00:00+00:00
tsk_000179,acc_0002,prj_00010,usr_00023,usr_00019,backlog,medium,False,2025-11-30 00:00:00+00:00,2025-12-03 00:00:00+00:00,2025-12-10 00:00:00+00:00,
tsk_000180,acc_0002,prj_00010,usr_00015,usr_00023,backlog,high,False,2026-01-31 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_000181,acc_0002,prj_00010,usr_00015,usr_00021,done,medium,False,2025-12-09 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-14 00:00:00+00:00,2026-02-09 00:00:00+00:00
tsk_000182,acc_0002,prj_00010,usr_00016,usr_00021,cancelled,medium,False,2026-02-08 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_000183,acc_0002,prj_00010,usr_00020,usr_00020,backlog,high,False,2025-12-13 00:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-31 00:00:00+00:00,
tsk_000184,acc_0002,prj_00010,usr_00015,usr_00017,in_progress,medium,False,2025-12-26 00:00:00+00:00,2025-12-29 00:00:00+00:00,2026-04-17 00:00:00+00:00,
tsk_000185,acc_0002,prj_00011,usr_00017,usr_00015,cancelled,low,False,2026-01-29 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_000186,acc_0002,prj_00011,usr_00023,usr_00017,backlog,high,False,2025-11-23 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-27 00:00:00+00:00,
tsk_000187,acc_0002,prj_00011,usr_00015,usr_00023,backlog,medium,False,2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00,2026-01-27 00:00:00+00:00,
tsk_000188,acc_0002,prj_00011,usr_00018,usr_00015,backlog,high,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_000189,acc_0002,prj_00011,usr_00015,usr_00018,done,medium,False,2025-12-28 00:00:00+00:00,2025-12-29 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-16 00:00:00+00:00
tsk_000190,acc_0002,prj_00011,usr_00020,usr_00021,backlog,high,False,2026-02-10 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000191,acc_0002,prj_00011,usr_00015,usr_00016,backlog,medium,False,2025-12-20 00:00:00+00:00,2025-12-22 00:00:00+00:00,2025-12-29 00:00:00+00:00,
tsk_000192,acc_0002,prj_00011,usr_00021,usr_00018,backlog,high,False,2026-02-03 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000193,acc_0002,prj_00011,usr_00021,usr_00019,backlog,medium,False,2025-12-16 00:00:00+00:00,2025-12-19 00:00:00+00:00,2026-01-09 00:00:00+00:00,
tsk_000194,acc_0002,prj_00011,usr_00022,usr_00021,in_progress,medium,False,2025-12-10 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-31 00:00:00+00:00,
tsk_000195,acc_0002,prj_00011,usr_00022,usr_00015,backlog,high,True,2025-11-21 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-12-08 00:00:00+00:00,
tsk_000196,acc_0002,prj_00011,usr_00020,usr_00019,done,low,True,2026-01-09 00:00:00+00:00,2026-01-11 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_000197,acc_0002,prj_00011,usr_00017,usr_00023,done,high,False,2025-12-10 00:00:00+00:00,2025-12-10 00:00:00+00:00,2025-12-25 00:00:00+00:00,2026-01-05 00:00:00+00:00
tsk_000198,acc_0002,prj_00011,usr_00022,usr_00015,done,low,False,2026-02-08 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-11 00:00:00+00:00
tsk_000199,acc_0002,prj_00011,usr_00019,usr_00021,backlog,medium,False,2025-11-27 00:00:00+00:00,2025-11-27 00:00:00+00:00,2025-12-09 00:00:00+00:00,
tsk_000200,acc_0002,prj_00011,usr_00015,usr_00017,in_progress,medium,False,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-09 00:00:00+00:00,
tsk_000201,acc_0002,prj_00012,usr_00015,usr_00023,in_progress,medium,False,2026-01-25 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-02-13 00:00:00+00:00,
tsk_000202,acc_0002,prj_00012,usr_00022,usr_00019,in_progress,low,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_000203,acc_0002,prj_00012,usr_00021,usr_00016,backlog,low,False,2026-02-03 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_000204,acc_0002,prj_00012,usr_00016,usr_00022,done,critical,False,2026-01-20 00:00:00+00:00,2026-01-23 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-10 00:00:00+00:00
tsk_000205,acc_0002,prj_00012,usr_00019,usr_00023,in_progress,critical,False,2026-01-18 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-30 00:00:00+00:00,
tsk_000206,acc_0002,prj_00012,usr_00017,usr_00017,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-18 00:00:00+00:00,
tsk_000207,acc_0002,prj_00012,usr_00023,usr_00017,in_progress,high,False,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-13 00:00:00+00:00,
tsk_000208,acc_0002,prj_00012,usr_00022,usr_00015,done,low,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_000209,acc_0002,prj_00012,usr_00023,usr_00017,backlog,medium,False,2026-01-08 00:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-20 00:00:00+00:00,
tsk_000210,acc_0002,prj_00012,usr_00020,usr_00018,in_progress,high,False,2025-12-31 00:00:00+00:00,2026-01-03 00:00:00+00:00,2026-01-22 00:00:00+00:00,
tsk_000211,acc_0002,prj_00012,usr_00022,,backlog,high,False,2026-01-06 00:00:00+00:00,2026-01-06 00:00:00+00:00,2026-01-14 00:00:00+00:00,
tsk_000212,acc_0003,prj_00013,usr_00031,usr_00030,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_000213,acc_0003,prj_00013,usr_00026,usr_00031,backlog,low,False,2026-01-31 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-15 00:00:00+00:00,
tsk_000214,acc_0003,prj_00013,usr_00026,usr_00028,in_progress,low,False,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_000215,acc_0003,prj_00013,usr_00027,usr_00025,done,low,False,2026-01-20 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-10 00:00:00+00:00
tsk_000216,acc_0003,prj_00013,usr_00026,usr_00030,in_progress,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_000217,acc_0003,prj_00013,usr_00024,usr_00025,in_progress,medium,False,2026-02-07 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000218,acc_0003,prj_00013,usr_00025,usr_00027,in_progress,high,False,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-06 00:00:00+00:00,
tsk_000219,acc_0003,prj_00013,usr_00032,usr_00024,done,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000220,acc_0003,prj_00013,usr_00030,usr_00029,done,low,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_000221,acc_0003,prj_00013,usr_00028,usr_00029,backlog,high,False,2026-02-02 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_000222,acc_0003,prj_00013,usr_00029,usr_00027,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000223,acc_0003,prj_00013,usr_00027,usr_00025,cancelled,low,False,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-05 00:00:00+00:00,
tsk_000224,acc_0003,prj_00013,usr_00031,usr_00029,backlog,high,False,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_000225,acc_0003,prj_00013,usr_00024,usr_00026,backlog,medium,False,2026-02-15 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_000226,acc_0003,prj_00013,usr_00030,usr_00024,done,high,False,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-02 00:00:00+00:00
tsk_000227,acc_0003,prj_00013,usr_00026,usr_00030,done,low,True,2026-02-04 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_000228,acc_0003,prj_00013,usr_00030,usr_00032,blocked,low,True,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-06 00:00:00+00:00,
tsk_000229,acc_0003,prj_00013,usr_00031,usr_00029,backlog,medium,False,2026-01-19 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-26 00:00:00+00:00,
tsk_000230,acc_0003,prj_00013,usr_00032,usr_00032,in_progress,high,False,2026-02-09 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_000231,acc_0003,prj_00013,usr_00026,usr_00024,done,medium,True,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-13 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_000232,acc_0003,prj_00013,usr_00030,usr_00027,cancelled,medium,False,2026-02-08 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-14 00:00:00+00:00,
tsk_000233,acc_0003,prj_00013,usr_00030,usr_00031,done,high,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000234,acc_0003,prj_00013,usr_00031,usr_00027,backlog,medium,False,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-09 00:00:00+00:00,
tsk_000235,acc_0003,prj_00013,usr_00031,usr_00026,in_progress,medium,False,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-11 00:00:00+00:00,
tsk_000236,acc_0003,prj_00014,usr_00024,usr_00031,backlog,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,
tsk_000237,acc_0003,prj_00014,usr_00025,usr_00027,done,low,True,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-14 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000238,acc_0003,prj_00014,usr_00031,usr_00027,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_000239,acc_0003,prj_00014,usr_00031,usr_00032,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_000240,acc_0003,prj_00014,usr_00029,usr_00024,in_progress,low,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_000241,acc_0003,prj_00014,usr_00028,usr_00024,done,medium,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000242,acc_0003,prj_00014,usr_00028,usr_00032,backlog,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,
tsk_000243,acc_0003,prj_00014,usr_00029,usr_00026,backlog,medium,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-18 00:00:00+00:00,
tsk_000244,acc_0003,prj_00014,usr_00026,usr_00032,done,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000245,acc_0003,prj_00014,usr_00029,usr_00031,backlog,low,True,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-18 00:00:00+00:00,
tsk_000246,acc_0003,prj_00014,usr_00027,usr_00031,done,medium,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-14 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000247,acc_0003,prj_00014,usr_00024,usr_00029,in_progress,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_000248,acc_0003,prj_00014,usr_00031,usr_00027,backlog,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_000249,acc_0003,prj_00014,usr_00027,usr_00028,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_000250,acc_0003,prj_00014,usr_00030,usr_00026,done,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000251,acc_0003,prj_00014,usr_00030,usr_00025,blocked,high,True,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_000252,acc_0003,prj_00014,usr_00024,usr_00032,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_000253,acc_0003,prj_00014,usr_00025,usr_00032,done,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000254,acc_0003,prj_00015,usr_00030,usr_00027,backlog,medium,False,2026-01-29 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000255,acc_0003,prj_00015,usr_00026,usr_00026,cancelled,medium,False,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-17 00:00:00+00:00,
tsk_000256,acc_0003,prj_00015,usr_00024,,in_progress,medium,False,2026-02-13 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_000257,acc_0003,prj_00015,usr_00030,usr_00030,done,medium,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_000258,acc_0003,prj_00015,usr_00031,usr_00031,done,low,False,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-02-01 00:00:00+00:00
tsk_000259,acc_0003,prj_00015,usr_00026,usr_00024,done,medium,False,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-15 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_000260,acc_0003,prj_00015,usr_00030,usr_00028,in_progress,medium,False,2026-01-31 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-17 00:00:00+00:00,
tsk_000261,acc_0003,prj_00015,usr_00026,usr_00029,backlog,medium,False,2026-01-20 00:00:00+00:00,2026-01-23 00:00:00+00:00,2026-01-28 00:00:00+00:00,
tsk_000262,acc_0003,prj_00015,usr_00027,usr_00026,in_progress,high,False,2026-02-10 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000263,acc_0003,prj_00015,usr_00032,usr_00028,in_progress,medium,False,2026-02-11 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_000264,acc_0003,prj_00015,usr_00027,usr_00028,in_progress,high,False,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-31 00:00:00+00:00,
tsk_000265,acc_0003,prj_00015,usr_00027,usr_00029,in_progress,medium,False,2026-02-02 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-20 00:00:00+00:00,
tsk_000266,acc_0003,prj_00015,usr_00031,usr_00030,done,critical,False,2026-01-26 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-14 00:00:00+00:00
tsk_000267,acc_0003,prj_00015,usr_00029,usr_00031,done,low,False,2026-01-12 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
tsk_000268,acc_0003,prj_00015,usr_00028,usr_00032,done,medium,True,2026-02-02 00:00:00+00:00,2026-02-03 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-20 00:00:00+00:00
tsk_000269,acc_0003,prj_00015,usr_00024,usr_00031,in_progress,low,False,2026-02-18 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_000270,acc_0003,prj_00015,usr_00030,usr_00024,done,high,False,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-23 00:00:00+00:00
tsk_000271,acc_0003,prj_00015,usr_00027,usr_00032,done,medium,True,2026-01-18 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-26 00:00:00+00:00
tsk_000272,acc_0003,prj_00015,usr_00031,usr_00032,done,critical,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_000273,acc_0003,prj_00015,usr_00029,usr_00029,in_progress,medium,False,2026-01-16 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-26 00:00:00+00:00,
tsk_000274,acc_0003,prj_00015,usr_00031,usr_00028,done,medium,True,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-16 00:00:00+00:00
tsk_000275,acc_0003,prj_00015,usr_00025,usr_00029,backlog,low,False,2026-01-09 00:00:00+00:00,2026-01-12 00:00:00+00:00,2026-01-23 00:00:00+00:00,
tsk_000276,acc_0003,prj_00015,usr_00029,usr_00029,done,medium,False,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-03 00:00:00+00:00
tsk_000277,acc_0003,prj_00016,usr_00025,usr_00028,in_progress,medium,False,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_000278,acc_0003,prj_00016,usr_00030,usr_00032,in_progress,medium,False,2026-01-08 00:00:00+00:00,2026-01-11 00:00:00+00:00,2026-01-19 00:00:00+00:00,
tsk_000279,acc_0003,prj_00016,usr_00030,usr_00032,in_progress,high,False,2025-11-22 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-12-14 00:00:00+00:00,
tsk_000280,acc_0003,prj_00016,usr_00029,usr_00026,in_progress,low,False,2025-11-05 00:00:00+00:00,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,
tsk_000281,acc_0003,prj_00016,usr_00027,usr_00026,in_progress,high,False,2025-12-05 00:00:00+00:00,2025-12-08 00:00:00+00:00,2025-12-25 00:00:00+00:00,
tsk_000282,acc_0003,prj_00016,usr_00032,usr_00031,in_progress,medium,False,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_000283,acc_0003,prj_00016,usr_00028,usr_00029,in_progress,low,False,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_000284,acc_0003,prj_00016,usr_00030,usr_00029,done,medium,True,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-10 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_000285,acc_0003,prj_00016,usr_00027,usr_00027,done,medium,False,2026-02-17 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-13 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_000286,acc_0003,prj_00016,usr_00024,usr_00027,in_progress,high,False,2026-02-01 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_000287,acc_0003,prj_00016,usr_00026,usr_00029,in_progress,critical,False,2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00,2026-01-02 00:00:00+00:00,
